id,repo_id,label,url,commit message,commitDate,java_file_change_count,line_change_count,sampling_commit
4801,3,0,https://github.com/square/retrofit/commit/239cd2f227dc47d268bfec91b97f2dfd2958eee2,Add some missing @Nullable annotations to Utils,2019-02-28T21:32:46Z,1,8,0
4810,3,0,https://github.com/square/retrofit/commit/46cdff20b53a84e816d6022541347b3c06a5a52b,"Fatal errors should crash the dispatcher thread <enter>  <enter> This is an imperfect fix as uncaught exceptions reaching OkHttpCall which are not fatal still only log, but most of the adapters are defending against anything getting this far already. <enter>  <enter> Also contained is a fix for the RxJava 2 async adapter. Non-200 responses delivered to the body observer would be forwarded to onError. If that callback threw a fatal exception, it would be re-delivered to the body observer despite it having already called a downstream terminal method. The fatal error should have been propagated by the async observer instead of attempting to make its way back downstream.",2019-01-22T21:28:18Z,3,59,0
4818,3,0,https://github.com/square/retrofit/commit/a604fe1181bda241d8f0a5e07c96d7c432b44dfb,Add some missing Nullable annotations,2018-11-16T21:11:47Z,1,19,0
4822,3,0,https://github.com/square/retrofit/commit/f1524cd7c74dd3ca11154f6d3fcc0db5044d8a4e,Add some missing Nullable annotations,2018-11-16T21:03:11Z,3,10,0
4825,3,0,https://github.com/square/retrofit/commit/1d64f9763e1f5aa3d049710df8366f425109672f,Use a dummy value to further validation optional delegation <enter>  <enter> Prior to this other things might cause a null value. This ensures the value can only come from only place.,2018-11-15T07:46:17Z,2,14,0
4841,3,0,https://github.com/square/retrofit/commit/f939189f3b825beb66a499686b9f6ca0f3a70cc1,Expose static factory for Invocation <enter>  <enter> Also rework the internals of how an Invocation gets instantiated and set as a tag on the Request. This will make a future change easier to land.,2018-09-22T19:05:32Z,4,42,1
4846,3,0,https://github.com/square/retrofit/commit/c3633423b4a52566446bc6d540904f1f5f715205,"Re-work unresolvable type detection in parameters <enter>  <enter> In order to natively support Kotlin's 'suspend' modifier in the future, we need to allow wildcards to be used for the last parameter. As a result, we only validate the shape of a type once a Retrofit annotation is detected.",2018-09-06T14:33:22Z,1,57,0
4847,3,0,https://github.com/square/retrofit/commit/7e31520f844b5c8eedc3b8fe82e2e48c79e47a5a,Get rid of the now-useless HttpServiceMethod.Builder <enter>  <enter> A simple static factory will do.,2018-09-02T22:38:44Z,2,122,0
4858,3,3,https://github.com/square/retrofit/commit/f3bf724467cbd07127d26953bfc6f7e9b724b6ba,Consolidate exception formatters in one place,2018-06-16T05:20:43Z,3,214,0
6212,4,0,https://github.com/square/okhttp/commit/a0a3ef543cd5bf199878e14e34b2167e6cf9c575,Beef up Request's toString <enter>  <enter> Previously it unconditionally showed tags even if empty and would not show headers.,2019-05-25T01:57:46Z,1,34,0
6486,4,3,https://github.com/square/okhttp/commit/675cb843cee2ca2579e9f49d777e7fa1c14b2f6f,Tolerate null-hostile lists in public API,2019-07-02T13:25:42Z,1,33,0
6564,4,3,https://github.com/square/okhttp/commit/0e9a5c8054f8ae9b2bc4c41f32790fb52fd73944,Make error-prone validate missing override annotations,2019-03-30T13:52:09Z,4,43,0
6871,4,3,https://github.com/square/okhttp/commit/355c8b0ef12318994822b4095dcd9cdcec1e259a,"Skip UTF-8 decode of keys, defer UTF-8 decode of data",2018-06-13T19:15:53Z,1,191,0
9644,5,0,https://github.com/spring-projects/spring-boot/commit/a2fdf23e41020a9cc54ea3334618686bf28685de,Don't throw NettyWebServer on permission errors <enter>  <enter> Update `NettyWebServer` so that the `PortInUseException` is not thrown <enter> for permission denied errors. <enter>  <enter> Fixes gh-19807,2020-04-21T00:31:03Z,1,19,0
13203,5,0,https://github.com/spring-projects/spring-boot/commit/62b9268cecbb2ce6f5d72bf1c0423dc5a1ea69fc,Polish 'Fix Spring Batch job restart parameters handling' <enter>  <enter> See gh-14933,2018-10-26T20:23:39Z,2,134,0
13435,5,0,https://github.com/spring-projects/spring-boot/commit/6bc37c05898be797da4312e66c899491b4bb1965,Drop annotation processor spring-core dependency <enter>  <enter> Remove the spring-core dependency from the annotation processor. <enter> (cherry-picked from 4cb7d86aec5) <enter>  <enter> Fixes gh-7882,2017-01-05T06:54:39Z,1,53,0
17160,5,1,https://github.com/spring-projects/spring-boot/commit/c22018aaa12b0113ff85e07f613e50535e00e357,Polish,2014-12-14T21:40:46Z,1,21,0
18095,5,0,https://github.com/spring-projects/spring-boot/commit/1a764d9c06f2a96722c04b8d8bb1edf89e424628,Default Tomcat to not save SESSIONS.ser file <enter>  <enter> Update TomcatEmbeddedServletContainerFactory so that session data isn't <enter> serialized by default. Prior to this commit the SESSIONS.ser file would <enter> either be written to `/tmp` or into `baseDir` (if one was set). <enter>  <enter> By not saving session data we align Tomcat with the other embedded <enter> servlet containers and reduce the risk of sensitive information being <enter> left in `/tmp`. <enter>  <enter> Fixes gh-4156,2015-10-15T04:26:21Z,3,64,0
18407,5,2,https://github.com/spring-projects/spring-boot/commit/6556bb2e8912717a00e781b483c8d83f72a69571,Fix checkstyle violations,2018-05-05T03:13:57Z,1,4,0
18502,5,1,https://github.com/spring-projects/spring-boot/commit/105df823ee2445e04c4e1e0968f72f8a936ef00b,Polish,2019-08-03T14:42:22Z,2,8,0
18591,5,0,https://github.com/spring-projects/spring-boot/commit/b6667e849510ed0d89642b6743658e1f4141a6e5,Reformat code using Spring code formatter plugin,2015-10-09T20:50:41Z,5,14,0
18809,5,0,https://github.com/spring-projects/spring-boot/commit/d857323ff1413160bff87683b3c75a1e38c85b0a,Improve logging of Jetty port(s) <enter>  <enter> Fixes gh-2194,2014-12-19T22:45:17Z,1,55,0
18963,5,0,https://github.com/spring-projects/spring-boot/commit/5182bc4f2b1e7811b91ab857ddd325cc031d5805,Improve startup times <enter>  <enter> Improve startup times (although not by much) by adding more background <enter> pre-initializers and lazily evaluating the whitelabel SpEL view. <enter>  <enter> See gh-6177,2016-06-23T03:37:59Z,2,46,0
19642,5,2,https://github.com/spring-projects/spring-boot/commit/fa040c9e268e4f614b118af1b680d7789251ade3,Fix tests failing on Windows,2015-09-29T16:22:49Z,1,5,0
20505,5,0,https://github.com/spring-projects/spring-boot/commit/a5200568384b036202a49b53813aad4a6ce807b2,Make containsDescendantOf a default method <enter>  <enter> Change `ConfigurationPropertySource.containsDescendantOf` to have a <enter> default implementation that return `UNKNOWN`. <enter>  <enter> Fixes gh-12539,2018-03-19T11:44:44Z,1,7,0
20532,5,0,https://github.com/spring-projects/spring-boot/commit/ff98ba0fa569b4d025ce9ad4532dd6b65800274b,Allow early OnWebApplication filtering <enter>  <enter> Update `OnWebApplicationCondition` to be an <enter> `AutoConfigurationImportFilter` and filter out classes early. <enter>  <enter> Closes gh-13328,2018-09-24T13:30:18Z,1,68,0
21326,5,0,https://github.com/spring-projects/spring-boot/commit/cef635d86c854b0b767f929f110d974864dd09a1,"Reinstate devtools debug logging with opt-out <enter>  <enter> Reinstate `web` logging when devtools is in use, making use of the new <enter> logging groups support. Devtools now also logs an `INFO` message <enter> informing that properties defaults are offers an easy way to disable <enter> them. <enter>  <enter> Closes gh-14450",2018-09-12T22:57:19Z,1,70,0
21794,5,1,https://github.com/spring-projects/spring-boot/commit/273beaa3ce7ea510c1e0376b07b9d5e83e8d6337,Polish,2016-12-30T19:10:44Z,6,83,0
22921,5,2,https://github.com/spring-projects/spring-boot/commit/1b146f89f024ce75d6aa93a9450b69789b621f91,Fix failing test,2016-04-06T23:59:34Z,1,4,0
23670,5,3,https://github.com/spring-projects/spring-boot/commit/7ab587a067254ea36b82dd7d0fde9b1ad5914e5e,Add initializer support <enter>  <enter> Add `ApplicationContextInitializer` support to <enter> `ApplicationContextRunner`.,2018-02-12T22:53:01Z,5,104,0
23737,5,0,https://github.com/spring-projects/spring-boot/commit/1f893d9376932fefbfea2362ac513ca43931fb4f,Log warning on slow host resolution <enter>  <enter> Update `StartupInfoLogger` so that if the `InetAddress` call takes <enter> more than 200ms a warning is logged. <enter>  <enter> Closes gh-7087,2019-04-19T21:52:23Z,1,18,0
24160,5,0,https://github.com/spring-projects/spring-boot/commit/8e78ba8ce77aa3206e3bd5be7b9291f0840f3478,Change LoggingSystemTests to use real temp folder <enter>  <enter> Update AbstractLoggingSystemTests to use a TemporaryFolder rule. <enter>  <enter> Fixes gh-3349,2015-06-30T00:54:16Z,1,37,0
25103,5,0,https://github.com/spring-projects/spring-boot/commit/8f23ee4e58e8d78dae7f6dd15441fb4b5ec86933,Apply micrometer MeterFilter beans automatically <enter>  <enter> Update `MeterRegistryPostProcessor` and `MetricsAutoConfiguration` so <enter> that micrometer `MeterFilter` beans are automatically applied. <enter>  <enter> Fixes gh-11843,2018-01-30T08:15:33Z,3,135,1
25458,5,0,https://github.com/spring-projects/spring-boot/commit/d0fd6145b1f3072bcc5ad81f7c20e80e890b9442,Fix CacheType outer class tangle <enter>  <enter> Fixes gh-3168,2015-06-10T00:07:30Z,4,106,0
25722,5,0,https://github.com/spring-projects/spring-boot/commit/d61ba241b5fc3488973a77e26749f409f59333f1,Move 'testdb' naming to DataSourceProperties <enter>  <enter> Move the 'testdb' naming logic to `DataSourceProperties` and expose <enter> the `deduceDatabaseName` method so they can be used in <enter> auto-configuration. <enter>  <enter> See gh-11719,2018-01-25T03:50:06Z,7,80,0
25758,5,0,https://github.com/spring-projects/spring-boot/commit/cc5d4b8b7fd56f8eb2b6ca920c1547bce3e8f4df,Add AssertJ checkstyle rule <enter>  <enter> Closes gh-5083,2016-02-06T05:57:38Z,1,13,0
28353,5,1,https://github.com/spring-projects/spring-boot/commit/69a1eebf6869eb22ce3def803a652649a7dec1c1,Polish,2017-09-29T23:14:13Z,5,94,0
29726,5,2,https://github.com/spring-projects/spring-boot/commit/2136a390049c1a04b65863e8f3c74d9a0725e85d,Fix checkstyle errors,2017-03-07T01:37:09Z,2,2,0
5823,4,0,https://github.com/square/okhttp/commit/ff959f8fd550b8f55a47038ea4235b1b2ed2eaa8,Android Additional Tests (#6420),2020-11-15T06:42:22Z,4,55,0
5851,4,0,https://github.com/square/okhttp/commit/40a683203d29228bac0516fd0f63c86eb8bf49a3,Move osgi tests to Junit 5 (#6373),2020-11-01T14:12:55Z,1,6,1
5860,4,0,https://github.com/square/okhttp/commit/71800bd4d32e2ebee96224696b21fd68663a121b,Move connection tests to Junit 5 (#6376),2020-11-01T14:10:32Z,4,10,0
5869,4,0,https://github.com/square/okhttp/commit/743a260b2ad8fa9830a953710dca53ea7525151b,Migrate Logging tests to Junit5 (#6355),2020-10-31T12:10:08Z,2,45,0
6025,4,2,https://github.com/square/okhttp/commit/d9c8fbf3b273fe25aad0cd41f053547c1ed1b557,Confirm MockWebServer shutdown is idempotent (#5946),2020-04-13T05:49:58Z,1,16,0
6433,4,0,https://github.com/square/okhttp/commit/2a1f328d58de8d12861cdcf4be1c9f8902687e8d,Add proxy event logging (#5300),2019-07-25T04:42:32Z,7,166,0
6468,4,2,https://github.com/square/okhttp/commit/930d4d07d836aef3c2681867d6ab9e73c23aacfb,Passing conscrypt test (#5270),2019-07-06T08:03:50Z,1,1,0
6605,4,0,https://github.com/square/okhttp/commit/d04b9b0cca894c7aef4c52d77e3f599bd6ef612e,Skip hpack if tests are missing (#4770),2019-03-24T14:57:25Z,5,43,0
6792,4,0,https://github.com/square/okhttp/commit/4b204037e6415a486df4eadb0c659c666e6b9aba,Remove overlapping package-info.java,2018-12-09T16:39:34Z,1,3,0
6836,4,3,https://github.com/square/okhttp/commit/63ed542534eec2b1eb124531452a467b5541baa7,API for handling an unexpected SSE response,2018-06-23T15:16:57Z,2,10,0
6839,4,0,https://github.com/square/okhttp/commit/a01b5115985e555761fee9f9dafb9d7f14ad13cd,MockWebserver fix for IPv6 addresses (#4235) <enter>  <enter> Wrap IPv6 addresses with [] and return '/' path URIs for proxy CONNECT,2018-09-01T11:32:53Z,2,73,0
6844,4,3,https://github.com/square/okhttp/commit/5a17198acef96906dc6698245ad3192a1b4f6384,remove experimental doc,2018-06-16T07:53:49Z,1,14,1
6889,4,0,https://github.com/square/okhttp/commit/69bdd6961ba294894620f850b6b01d7175ae8009,Restricted ciphers (#3908) <enter>  <enter> Add a 'best practice' restricted TLS connection spec,2018-03-04T12:57:14Z,2,31,0
6969,4,2,https://github.com/square/okhttp/commit/0cf6f33c1fd1ff84970fa2400afb70a1ea176d5d,document buffer (#3748),2017-12-28T16:59:58Z,1,6,0
6991,4,2,https://github.com/square/okhttp/commit/d6fd0d3832907ff36789b89450df09320081fc66,Fix travis build,2017-09-12T07:32:24Z,1,2,0
7022,4,0,https://github.com/square/okhttp/commit/cdc48ba8b0e4bdfccc208985bfef200220096d9d,IOException instead of Throwable in EventListener API (#3543),2017-08-28T16:35:03Z,5,184,1
7142,4,2,https://github.com/square/okhttp/commit/9e0b5b81b0ac25f59a25bd744dc788fe5c3e2971,Make FakeDns more capable.,2017-03-03T22:41:02Z,3,135,0
7143,4,2,https://github.com/square/okhttp/commit/caec3c711887b16852c9a4b1bd6d795f3f1b9ca4,fix CertificateChainCleanerTest for Java 9,2016-12-27T07:33:38Z,1,6,1
7301,4,0,https://github.com/square/okhttp/commit/c63be3ee65184d119d5145e77986298287118c3a,document support for SNI,2016-04-21T01:30:47Z,1,2,0
9589,5,0,https://github.com/spring-projects/spring-boot/commit/7c13c01cb6a62b86478aa53d3516ae8aaea48bca,Fix mapping of Cassandra's idle-timeout and heartbeat-interval <enter>  <enter> Previous to this commit the connection idle timeout and heartbeat <enter> interval were mapped to seconds whereas Cassandra expects ms for all <enter> duration types. <enter>  <enter> This commit fixes the mapping and removes the default duration unit <enter> since it should be considered ms like every other duration properties. <enter>  <enter> Closes gh-23249,2020-09-11T06:59:34Z,2,16,0
9867,5,0,https://github.com/spring-projects/spring-boot/commit/a5b27789c0bcc7ee65e798be68dbb44ba0e2d05b,Document how to use DataNeo4jTest with reactive access <enter>  <enter> Closes gh-23630,2020-10-14T12:04:58Z,2,30,1
10187,5,2,https://github.com/spring-projects/spring-boot/commit/cd085e0641c47490e771625202a648e4de0970fa,Polish contribution <enter>  <enter> See gh-19326,2019-12-12T15:46:28Z,1,4,0
11417,5,0,https://github.com/spring-projects/spring-boot/commit/6356852e2f97e0c58be105e5561328efe05013ab,Polish 'Log health check failure with Reactive health indicators' <enter>  <enter> See gh-17635,2019-07-29T09:18:07Z,2,195,0
12093,5,0,https://github.com/spring-projects/spring-boot/commit/0a55e3e7365a44d2b1986954912f938be5a77398,Polish 'Clarify edge case docs on ConditionalOnClass' <enter>  <enter> Closes gh-8185,2017-04-10T14:12:11Z,1,35,0
13991,5,0,https://github.com/spring-projects/spring-boot/commit/2a85a2557d37e133a10a513fc71b5ccf4ee2d4ff,"Fix health indicator auto-configuration order <enter>  <enter> Previously, the health auto-configuration `AutoconfigureOrder` entry for <enter> couchbase was referring to the standard couchbase auto-configuration that <enter> is not responsible to configure the `CouchbaseOperations` bean. Yet, the <enter> health indicator implementation was relying on the presence of such a <enter> bean. <enter>  <enter> This commit fixes the `AutoconfigureOrder` entry so that it refers to <enter> `CouchbaseDataAutoConfiguration` now. <enter>  <enter> Closes gh-7543",2016-12-01T14:25:51Z,1,4,0
14552,5,0,https://github.com/spring-projects/spring-boot/commit/978f80122b9138f5606bd9e33597807b90129d61,Polish 'Debug mode is not logging web and sql related loggers' <enter>  <enter> Closes gh-16018,2019-02-27T12:37:18Z,2,15,1
14641,5,0,https://github.com/spring-projects/spring-boot/commit/42c246cacbea263bf7253b224215a09a8134f106,Polish contribution <enter>  <enter> Closes gh-15984,2019-02-18T20:18:51Z,1,2,0
15183,5,2,https://github.com/spring-projects/spring-boot/commit/03961e6692adef7f6ef7697d963bf4735224a4e8,Polish contribution <enter>  <enter> Closes gh-7004,2016-10-06T11:28:23Z,4,110,0
17274,5,0,https://github.com/spring-projects/spring-boot/commit/08a8bb0f8bf371e3fb4338becee017b29df64277,Revert 'Add failure analyzer for BeanCreationException' <enter>  <enter> Closes gh-9220,2017-05-30T12:23:47Z,4,174,0
17307,5,0,https://github.com/spring-projects/spring-boot/commit/062dc3cb9ac41f61a37ebcce182ed81e7f053d45,Upgrade to Neo4J OGM 2.1.3 <enter>  <enter> Closes gh-9335,2017-05-29T09:48:55Z,1,7,0
17904,5,0,https://github.com/spring-projects/spring-boot/commit/32b32b714275d0efaa1f5afba10e88e09101f224,Notify the use of logback specific system property <enter>  <enter> Logback documentation explains how to initialize the logging system and <enter> namely how the `logback.configurationFile` system property can be used to <enter> specify the configuration file to use. <enter>  <enter> Spring Boot has an abstraction on top of that. A user can define the <enter> `logging.path` property regardless of the logging infrastructure it is <enter> using. <enter>  <enter> Users following the logback documentation can be confused at first so <enter> we're not logging a warning when we found out that the logback specific <enter> property has been specified. <enter>  <enter> Closes gh-2382,2015-10-19T12:37:12Z,2,25,0
